name,building,type,address,latitude,longitude,googleMapLink,phoneNumber,workingHour,dine-in,takeOut,delivery,rating,reviews,menuPhoto,menuList,numberOfItems,nameOfFood,price,inside,website
Crimson View,Union,Chinese,"214 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465280",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b15",http://places.singleplatform.com/crimson-view/menu?ref=google,Burger and Sandwiches,15,Mushroom and Goat Cheese Panini with side of salad,7.49,"Roasted Crimini mushrooms, red peppers, arugula, drizzled with balsamic vinegar. Served with side of salad",No website
Crimson View,Union,Chinese,"215 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465281",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b16",http://places.singleplatform.com/crimson-view/menu?ref=google,Entrees,1,Chicken Fried Steak,11.99,"Served with mashed potatoes, green beans, and smothered in our house gravy",No website
Crimson View,Union,Chinese,"216 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465282",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b17",http://places.singleplatform.com/crimson-view/menu?ref=google,Pastas,2,Cajun Pasta,14.99,"Farfalle pasta tossed with andouille sausage, shrimp, red bell peppers, red onions, and garlic in a Cajun cream sauce. Served with garlic bread.",No website
Crimson View,Union,Chinese,"217 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465283",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b18",http://places.singleplatform.com/crimson-view/menu?ref=google,Pastas,2,Vegetable Lasagna,7.09,Veggie lasagna with a creamy cheese sauce and side of garlic bread,No website
Crimson View,Union,Chinese,"218 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465284",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b19",http://places.singleplatform.com/crimson-view/menu?ref=google,Salads,5,Caesar Salad,8.29,"Romaine lettuce wit Caesar dressing, parmesan cheese, and house made croutons",No website
Crimson View,Union,Chinese,"219 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465285",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b20",http://places.singleplatform.com/crimson-view/menu?ref=google,Salads,5,Vegan Caesar Salad,8.29,"Romine lettuce with our vegan Parmesan, vegan Caesar dressing, and vegan croutons",No website
Crimson View,Union,Chinese,"220 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465286",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b21",http://places.singleplatform.com/crimson-view/menu?ref=google,Salads,5,Garden Salad,4.99,"Romaine Lettuce, diced tomatoes, cucumber, shredded carrots, and choice of dressing",No website
Crimson View,Union,Chinese,"221 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465287",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b22",http://places.singleplatform.com/crimson-view/menu?ref=google,Salads,5,Cobb Salad,8.19,"Classic Cobb salad with romaine lettuce, diced tomatoes, avocado, egg, bacon, blue cheese crumbles, and your choice of dressing",No website
Crimson View,Union,Chinese,"222 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465288",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b23",http://places.singleplatform.com/crimson-view/menu?ref=google,Salads,5,Greek Salad,8.19,"Made with romaine lettuce, diced cucumber, slivered red onion, sliced kalamata olives, diced tomatoes. Topped with feta cheese and your choice of dressing",No website
Crimson View,Union,Chinese,"223 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465289",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b24",http://places.singleplatform.com/crimson-view/menu?ref=google,Sides,2,French Fries,3.69,,No website
Crimson View,Union,Chinese,"224 S, Central Campus Dr, Salt Lake City, UT 84112",40.76531988,-111.8465901,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m5!3m4!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465290",801-581-8191,"Mo (10:30 AM - 2:30 PM), Tue (10:30 AM - 2:30 PM), Wed (10:30 AM - 2:30 PM), Thu (10:30 AM - 2:30 PM), Fri(10:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.1,"https://www.google.com/maps/place/Crimson+View+Fine+Dining+Restaurant/@40.7651045,-111.8490309,17z/data=!4m7!3m6!1s0x87525f8dbbf226d1:0xc8f69198fb7f5939!8m2!3d40.7651075!4d-111.8465266!9m1!1b25",http://places.singleplatform.com/crimson-view/menu?ref=google,Sides,2,Garlic Bread,2.29,,No website
Cross Roads Bistro,Union,Bistro,"200 S, Central Campus Dr, Salt Lake City, UT 84112",40.76518301,-111.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461467",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Sandwiches,5,Italian Sub,5.99,"Salami, ham and provolone cheese with lettuce, tomato, onion & mayo on a hoagie roll",No website
Cross Roads Bistro,Union,Bistro,"201 S, Central Campus Dr, Salt Lake City, UT 84112",41.76518301,-110.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461468",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Sandwiches,5,Spicy chipotle chicken Sub,5.99,"Grilled chicken breast, pico de gallo, pepperjack, and chipotle mayo with lettuce, tomato, & onion on a hoagie roll",No website
Cross Roads Bistro,Union,Bistro,"202 S, Central Campus Dr, Salt Lake City, UT 84112",42.76518301,-109.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461469",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Sandwiches,5,Vegan Hummus Sandwich,5.79,"Hummus, roasted zucchini and squash, roasted red pepper, spinach, balsamic & oil with tomato and onion on your choice of bread",No website
Cross Roads Bistro,Union,Bistro,"203 S, Central Campus Dr, Salt Lake City, UT 84112",43.76518301,-108.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461470",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Sandwiches,5,Grilled Cheese,5.69,American & cheddar cheese melted together on your choice of bread,No website
Cross Roads Bistro,Union,Bistro,"204 S, Central Campus Dr, Salt Lake City, UT 84112",44.76518301,-107.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461471",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Sandwiches,5,BYO Sandwich,5.99,"Choice of bread, meat, veggies, and cheese",No website
Cross Roads Bistro,Union,Bistro,"205 S, Central Campus Dr, Salt Lake City, UT 84112",45.76518301,-106.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461472",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Aquafina,2.09,20 Oz,No website
Cross Roads Bistro,Union,Bistro,"206 S, Central Campus Dr, Salt Lake City, UT 84112",46.76518301,-105.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461473",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Pepsi,2.09,20 Oz,No website
Cross Roads Bistro,Union,Bistro,"207 S, Central Campus Dr, Salt Lake City, UT 84112",47.76518301,-104.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461474",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Coke,2.09,20 Oz,No website
Cross Roads Bistro,Union,Bistro,"208 S, Central Campus Dr, Salt Lake City, UT 84112",48.76518301,-103.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461475",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Dr Pepper,2.09,20 Oz,No website
Cross Roads Bistro,Union,Bistro,"209 S, Central Campus Dr, Salt Lake City, UT 84112",49.76518301,-102.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461476",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Mtn Dew,2.09,20 Oz,No website
Cross Roads Bistro,Union,Bistro,"210 S, Central Campus Dr, Salt Lake City, UT 84112",50.76518301,-101.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461477",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Propel Water,1.99,,No website
Cross Roads Bistro,Union,Bistro,"211 S, Central Campus Dr, Salt Lake City, UT 84112",51.76518301,-100.8461467,"https://www.google.com/maps/place/A.+Ray+Olpin+Student+Union/@40.7649677,-111.8506367,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83aa5531:0xdb3441428b191c9e!8m2!3d40.7649637!4d-111.8461478",No number,"Mo (10:30 AM - 2:15 PM), Tue (10:30 AM - 2:15 PM), Wed (10:30 AM - 2:15 PM), Thu (10:30 AM - 2:15 PM), Fri(10:30 AM - 2:15 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,No rating,No reviews,No photo,Beverages,7,Fountain Drink,1.49,,No website
Einstein Bros. Bagels,Union,Bagel shop,"200 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b1",http://www.einsteinbros.com/menu/bagels-and-shmear,Fresh Baked Bagels,5,Bagel with Butter,3.08,,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"201 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461118",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b2",http://www.einsteinbros.com/menu/bagels-and-shmear,Fresh Baked Bagels,5,Bagel with Shmear & Toppings,1.49,,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"202 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461119",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b3",http://www.einsteinbros.com/menu/bagels-and-shmear,Fresh Baked Bagels,5,Single Bagel,1.99,,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"203 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461120",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b4",http://www.einsteinbros.com/menu/bagels-and-shmear,Fresh Baked Bagels,5,Avocado Toast,3.79,Smashed Avocado with Salt & Pepper on a Toasted Bagel of choice,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"204 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461121",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b5",http://www.einsteinbros.com/menu/bagels-and-shmear,Fresh Baked Bagels,5,Bagel with Shmear,3.69,,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"205 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461122",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b6",http://www.einsteinbros.com/menu/bagels-and-shmear,Bagel Box,4,Half Dozen Box (1 Shmear Tub),9.49,6 bagels with 1 tub of shmear.,https://www.einsteinbros.com/menu/
Einstein Bros. Bagels,Union,Bagel shop,"206 Central Campus Dr, Salt Lake City, UT 84112",40.76520561,-111.8461332,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461123",801-581-7257,"Mo (7:30 AM - 2:30 PM), Tue (7:30 AM - 2:30 PM), Wed (7:30 AM - 2:30 PM), Thu (7:30 AM - 2:30 PM), Fri(7:30 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.6,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@40.7650228,-111.8506017,17z/data=!4m7!3m6!1s0x87525f8d83abaeed:0x9867f2f9e10ea501!8m2!3d40.7650188!4d-111.8461117!9m1!1b7",http://www.einsteinbros.com/menu/bagels-and-shmear,Bagel Box,4,Dozen Box (2 Shmear Tubs),15.99,12 bagels with 2 tubs of shmear.,https://www.einsteinbros.com/menu/
